autosupercell-app  | 2026-03-11T08:02:52.866039712Z 2026-03-11 08:02:52.865 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://store.supercell.com/_next/static/chunks/pages/account-29372e01b6af57af.js
autosupercell-app  | 2026-03-11T08:03:13.315354549Z 2026-03-11 08:03:13.315 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://images.store.supercell.com/8u73H0Os56sph9Q5l6S1iuLRGg0IeClqmprxt3eilHY/rs:fit:400:400/q:90/aHR0cHM6Ly9nYW1lLWFzc2V0cy5zdG9yZS5zdXBlcmNlbGwuY29tL2NsYXNocm95YWxlLzZiYTlmZjQzLWU4MDEtNDE2Yi1hZjdhLTQ2MmRmNmFjYTkwZC5wbmc.avif
autosupercell-app  | 2026-03-11T08:03:13.318743721Z 2026-03-11 08:03:13.318 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://images.store.supercell.com/ULla-W3w1J0NR9A2a0j8ZYx77QY_vLlP9i0PhK_B5Yc/rs:fit:400:400/q:90/aHR0cHM6Ly9nYW1lLWFzc2V0cy5zdG9yZS5zdXBlcmNlbGwuY29tL2NsYXNocm95YWxlLzA1ZmNjOWVjLTE0YjEtNDAxMS05ZjA4LTU2ZjAxNWY1MGE4Yi5wbmc.avif
autosupercell-app  | 2026-03-11T08:03:13.337459457Z 2026-03-11 08:03:13.337 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://images.store.supercell.com/1xOmVnhxQIimu9tkIyEXnJ8Fet6JNkgvQZ34fzx9rwI/rs:fit:400:400/q:90/aHR0cHM6Ly9nYW1lLWFzc2V0cy5zdG9yZS5zdXBlcmNlbGwuY29tL2NsYXNocm95YWxlLzlkYzBiMDM1LTYyNTYtNGE1MS05NTc2LTNlYWM5MjhhZGI4OS5wbmc.avif
autosupercell-app  | 2026-03-11T08:03:13.340039286Z 2026-03-11 08:03:13.339 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://images.store.supercell.com/dE4odzDmMf-OfnWitIrTMbx77vgVxrZ-vqhCjwZWUb0/rs:fit:400:400/q:90/aHR0cHM6Ly9nYW1lLWFzc2V0cy5zdG9yZS5zdXBlcmNlbGwuY29tL2NsYXNocm95YWxlL2I3ZmE1MzFmLTQ4OTAtNGNkMi04MWNmLTI4NTUxN2Y5ZWRlZS5wbmc.avif
autosupercell-app  | 2026-03-11T08:03:13.350860194Z 2026-03-11 08:03:13.350 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://images.store.supercell.com/eQqkN1fhdgNIUA-Ww6xOq6DWpzl8cahrOO0JiTfhmUw/rs:fit:400:400/q:90/aHR0cHM6Ly9nYW1lLWFzc2V0cy5zdG9yZS5zdXBlcmNlbGwuY29tL2NsYXNocm95YWxlLzUwNWEyNzhlLTMyOTktNGRhNC1iOTQ1LWYxNmE4ZTUzMWQ3My5wbmc.avif
autosupercell-app  | 2026-03-11T08:03:13.352361669Z 2026-03-11 08:03:13.352 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://images.store.supercell.com/Y3haNtAnRe8cc0Q0TtetORoDEyrlCtDZFEKcXBZXW48/rs:fit:400:400/q:90/aHR0cHM6Ly9nYW1lLWFzc2V0cy5zdG9yZS5zdXBlcmNlbGwuY29tL2NsYXNocm95YWxlLzRhMGRmNjU1LWU3NDktNDVhNy05YWMxLTFiNmY2YTViMWI0YS5wbmc.avif
autosupercell-app  | 2026-03-11T08:03:13.357148806Z 2026-03-11 08:03:13.356 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://images.store.supercell.com/8u73H0Os56sph9Q5l6S1iuLRGg0IeClqmprxt3eilHY/rs:fit:400:400/q:90/aHR0cHM6Ly9nYW1lLWFzc2V0cy5zdG9yZS5zdXBlcmNlbGwuY29tL2NsYXNocm95YWxlLzZiYTlmZjQzLWU4MDEtNDE2Yi1hZjdhLTQ2MmRmNmFjYTkwZC5wbmc.avif
autosupercell-app  | 2026-03-11T08:03:13.376696264Z 2026-03-11 08:03:13.376 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://images.store.supercell.com/ULla-W3w1J0NR9A2a0j8ZYx77QY_vLlP9i0PhK_B5Yc/rs:fit:400:400/q:90/aHR0cHM6Ly9nYW1lLWFzc2V0cy5zdG9yZS5zdXBlcmNlbGwuY29tL2NsYXNocm95YWxlLzA1ZmNjOWVjLTE0YjEtNDAxMS05ZjA4LTU2ZjAxNWY1MGE4Yi5wbmc.avif
autosupercell-app  | 2026-03-11T08:03:14.065796458Z 2026-03-11 08:03:14.062 | INFO     | app.api.store_routes:run_purchase_flow_after_login:1189 - Прокрутка страницы магазина выполнена (lazy-load)
autosupercell-app  | 2026-03-11T08:03:14.544460776Z 2026-03-11 08:03:14.544 | INFO     | app.api.store_routes:run_purchase_flow_after_login:1205 - Элементы товаров появились: button:has-text("$")
autosupercell-app  | 2026-03-11T08:03:17.793210037Z 2026-03-11 08:03:17.792 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://analytics.tiktok.com/api/v2/pixel
autosupercell-app  | 2026-03-11T08:03:17.850522458Z 2026-03-11 08:03:17.850 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://analytics.tiktok.com/api/v2/pixel
autosupercell-app  | 2026-03-11T08:03:21.237906796Z INFO:     172.18.0.2:58968 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:03:21.240398665Z INFO:     172.18.0.2:58968 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:03:23.370367597Z 2026-03-11 08:03:23.369 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://collector.snowplow.supercell.com/fe9da/yx7
autosupercell-app  | 2026-03-11T08:03:23.442006618Z 2026-03-11 08:03:23.441 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://collector.snowplow.supercell.com/fe9da/yx7
autosupercell-app  | 2026-03-11T08:03:23.782901132Z INFO:     127.0.0.1:47836 - "GET /api/v1/health HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:03:25.091165335Z 2026-03-11 08:03:25.089 | INFO     | app.core.browser_automation:take_screenshot:1230 - Скриншот сохранен: screenshots/store_clash-royale_purchase_tarifaltarifal_at_outlook.com_clash-royale.png
autosupercell-app  | 2026-03-11T08:03:25.091800657Z 2026-03-11 08:03:25.091 | INFO     | app.core.browser_automation:_log_diagnostics:1739 - === DIAGNOSTICS before_product_search ===
autosupercell-app  | 2026-03-11T08:03:25.092256099Z 2026-03-11 08:03:25.092 | INFO     | app.core.browser_automation:_log_diagnostics:1740 - URL: https://store.supercell.com/clashroyale
autosupercell-app  | 2026-03-11T08:03:25.104986884Z 2026-03-11 08:03:25.103 | DEBUG    | app.core.browser_automation:_check_viewport_consistency:1683 - Viewport OK before_product_search: 1440x900 (dpr: 1.25)
autosupercell-app  | 2026-03-11T08:03:25.115911991Z 2026-03-11 08:03:25.115 | INFO     | app.core.browser_automation:_detect_iframes:1711 - IFRAMES detected before_product_search: 1 iframe(s)
autosupercell-app  | 2026-03-11T08:03:25.116089932Z 2026-03-11 08:03:25.115 | INFO     | app.core.browser_automation:_detect_iframes:1713 -   - iframe[0]: src=empty, id=, visible=False, size=0x0
autosupercell-app  | 2026-03-11T08:03:25.116324203Z 2026-03-11 08:03:25.116 | INFO     | app.core.browser_automation:_detect_iframes:1720 - Page frames count: 2 (main + iframes)
autosupercell-app  | 2026-03-11T08:03:25.116537393Z 2026-03-11 08:03:25.116 | DEBUG    | app.core.browser_automation:_detect_iframes:1725 -   Frame[0]: MAIN - https://store.supercell.com/clashroyale
autosupercell-app  | 2026-03-11T08:03:25.116697534Z 2026-03-11 08:03:25.116 | DEBUG    | app.core.browser_automation:_detect_iframes:1725 -   Frame[1]: IFRAME - about:blank
autosupercell-app  | 2026-03-11T08:03:25.116961046Z 2026-03-11 08:03:25.116 | INFO     | app.core.browser_automation:_log_diagnostics:1750 - Network: 357 requests, 4 failed
autosupercell-app  | 2026-03-11T08:03:25.117330687Z 2026-03-11 08:03:25.117 | WARNING  | app.core.browser_automation:_log_diagnostics:1752 - Failed requests: [{'url': 'https://supercell.com/_next/data/cf2e232587ed794f18c886c8bd103cb20498f130/en.json', 'error': 'net::ERR_ABORTED', 'method': 'HEAD'}, {'url': 'https://www.google.com/recaptcha/enterprise/clr?k=6Leb7KMpAAAAAAm20DGNdW_O7fuW4hECp4PpE6cI', 'error': 'net::ERR_ABORTED', 'method': 'POST'}, {'url': 'https://o315582.ingest.us.sentry.io/api/5962619/envelope/?sentry_version=7&sentry_key=ea3492c3b6144f7cb83fe9bd3194bfc5&sentry_client=sentry.javascript.nextjs%2F10.42.0', 'error': 'net::ERR_ABORTED', 'method': 'POST'}, {'url': 'https://collector.snowplow.supercell.com/fe9da/yx7', 'error': 'net::ERR_ABORTED', 'method': 'POST'}]
autosupercell-app  | 2026-03-11T08:03:25.117867898Z 2026-03-11 08:03:25.117 | INFO     | app.core.browser_automation:_log_diagnostics:1754 - === END DIAGNOSTICS ===
autosupercell-app  | 2026-03-11T08:03:25.118188590Z 2026-03-11 08:03:25.117 | INFO     | app.api.store_routes:run_purchase_flow_after_login:1227 - Поиск товара '80 Gems' и добавление в корзину...
autosupercell-app  | 2026-03-11T08:03:25.118591840Z 2026-03-11 08:03:25.118 | INFO     | app.api.store_routes:_find_and_click_product:42 - Поиск товара '80 Gems' (num=80)
autosupercell-app  | 2026-03-11T08:03:25.131147115Z 2026-03-11 08:03:25.130 | INFO     | app.api.store_routes:_find_and_click_product:49 - Страница магазина: networkidle достигнут
autosupercell-app  | 2026-03-11T08:03:28.011227194Z 2026-03-11 08:03:28.010 | INFO     | app.api.store_routes:_find_and_click_product:68 - Прокрутка страницы выполнена (lazy-load trigger)
autosupercell-app  | 2026-03-11T08:03:32.044501683Z 2026-03-11 08:03:32.044 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://collector.snowplow.supercell.com/fe9da/yx7
autosupercell-app  | 2026-03-11T08:03:32.084172072Z 2026-03-11 08:03:32.083 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://collector.snowplow.supercell.com/fe9da/yx7
autosupercell-app  | 2026-03-11T08:03:36.243657293Z INFO:     172.18.0.2:39078 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:03:36.249180552Z INFO:     172.18.0.2:39078 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:03:51.246611464Z INFO:     172.18.0.2:40594 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:03:51.254498983Z INFO:     172.18.0.2:40594 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:03:53.966487411Z INFO:     127.0.0.1:35992 - "GET /api/v1/health HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:04:06.237219864Z INFO:     172.18.0.2:55002 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:04:06.239394399Z INFO:     172.18.0.2:55002 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:04:10.235977635Z 2026-03-11 08:04:10.234 | INFO     | app.api.store_routes:_find_and_click_product:120 - Обнаружены кнопки с ценами на странице
autosupercell-app  | 2026-03-11T08:04:10.960414677Z 2026-03-11 08:04:10.959 | INFO     | app.api.store_routes:_find_and_click_product:211 - Стратегия 1 (GEMS section JS): (932,315) size=360x370
autosupercell-app  | 2026-03-11T08:04:11.208617970Z 2026-03-11 08:04:11.208 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://collector.snowplow.supercell.com/fe9da/yx7
autosupercell-app  | 2026-03-11T08:04:11.209291382Z 2026-03-11 08:04:11.208 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://o315582.ingest.us.sentry.io/api/5962619/envelope/?sentry_version=7&sentry_key=ea3492c3b6144f7cb83fe9bd3194bfc5&sentry_client=sentry.javascript.nextjs%2F10.42.0
autosupercell-app  | 2026-03-11T08:04:11.209812603Z 2026-03-11 08:04:11.209 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://o315582.ingest.us.sentry.io/api/5962619/envelope/?sentry_version=7&sentry_key=ea3492c3b6144f7cb83fe9bd3194bfc5&sentry_client=sentry.javascript.nextjs%2F10.42.0
autosupercell-app  | 2026-03-11T08:04:11.279334233Z 2026-03-11 08:04:11.278 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://www.facebook.com/privacy_sandbox/pixel/register/trigger/?id=392197186657644&ev=PageView&dl=https%3A%2F%2Fstore.supercell.com%2Fclashroyale%2Fproduct%2Ffistful-of-gems%2F7877248f&rl=https%3A%2F%2Fstore.supercell.com%2F&if=false&ts=1773216251194&sw=1440&sh=900&v=2.9.277&r=stable&ec=3&o=12318&fbp=fb.1.1773216188198.443776505169492228&cdl=API_unavailable&pmd[title]=Clash%20Royale%20-%20Supercell%20Store&pmd[locale]=en-US&pmd[description]=Clash%20Royale%20is%20available%20in%20Supercell%20Store&plt=1117.199999988079&it=1773216251190&coo=false&expv2[0]=pl0&expv2[1]=el3&expv2[2]=bc1&expv2[3]=ra2&expv2[4]=rp2&expv2[5]=ct3&expv2[6]=hf0&rqm=FGET
autosupercell-app  | 2026-03-11T08:04:11.297578027Z 2026-03-11 08:04:11.297 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://images.store.supercell.com/d7-gfx6JIgVcfW8dhwb24tHQVw_xdMkZ5S1oZwlT9Gg/rs:fit:400:400/q:90/aHR0cHM6Ly9nYW1lLWFzc2V0cy5zdG9yZS5zdXBlcmNlbGwuY29tL2NsYXNocm95YWxlL2YwZTA3NmQ0LWQ2YmYtNGViOS1iNzllLWY2MDJlOWIwMTE4MC5wbmc.avif
autosupercell-app  | 2026-03-11T08:04:11.328860233Z 2026-03-11 08:04:11.328 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://analytics.tiktok.com/api/v2/pixel
autosupercell-app  | 2026-03-11T08:04:11.336223301Z 2026-03-11 08:04:11.335 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://collector.snowplow.supercell.com/fe9da/yx7
autosupercell-app  | 2026-03-11T08:04:11.348370051Z 2026-03-11 08:04:11.347 | INFO     | app.api.store_routes:run_purchase_flow_after_login:1240 - Управление корзиной: проверка количества и Checkout...
autosupercell-app  | 2026-03-11T08:04:11.366419485Z 2026-03-11 08:04:11.359 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://o315582.ingest.us.sentry.io/api/5962619/envelope/?sentry_version=7&sentry_key=ea3492c3b6144f7cb83fe9bd3194bfc5&sentry_client=sentry.javascript.nextjs%2F10.42.0
autosupercell-app  | 2026-03-11T08:04:11.367834338Z 2026-03-11 08:04:11.367 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://www.facebook.com/privacy_sandbox/pixel/register/trigger/?id=392197186657644&ev=ViewContent&dl=https%3A%2F%2Fstore.supercell.com%2Fclashroyale%2Fproduct%2Ffistful-of-gems%2F7877248f&rl=https%3A%2F%2Fstore.supercell.com%2F&if=false&ts=1773216251313&cd[content_ids]=com.supercell.scroll.gempack5_t100%3Achronos%3A124769-0%3A0&cd[content_name]=Fistful%20of%20Gems&sw=1440&sh=900&v=2.9.277&r=stable&ec=4&o=12318&fbp=fb.1.1773216188198.443776505169492228&cdl=API_unavailable&pmd[locale]=en-US&pmd[description]=Clash%20Royale%20is%20available%20in%20Supercell%20Store&plt=1117.199999988079&it=1773216251190&coo=false&expv2[0]=pl0&expv2[1]=el2&expv2[2]=bc1&expv2[3]=ra2&expv2[4]=rp2&expv2[5]=ct3&expv2[6]=hf0&rqm=FGET
autosupercell-app  | 2026-03-11T08:04:11.371583707Z 2026-03-11 08:04:11.371 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://o315582.ingest.us.sentry.io/api/5962619/envelope/?sentry_version=7&sentry_key=ea3492c3b6144f7cb83fe9bd3194bfc5&sentry_client=sentry.javascript.nextjs%2F10.42.0
autosupercell-app  | 2026-03-11T08:04:11.384885759Z 2026-03-11 08:04:11.384 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://tr.snapchat.com/p
autosupercell-app  | 2026-03-11T08:04:11.400182067Z 2026-03-11 08:04:11.399 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://collector.snowplow.supercell.com/fe9da/yx7
autosupercell-app  | 2026-03-11T08:04:11.412767837Z 2026-03-11 08:04:11.412 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://www.facebook.com/privacy_sandbox/pixel/register/trigger/?id=392197186657644&ev=PageView&dl=https%3A%2F%2Fstore.supercell.com%2Fclashroyale%2Fproduct%2Ffistful-of-gems%2F7877248f&rl=https%3A%2F%2Fstore.supercell.com%2F&if=false&ts=1773216251194&sw=1440&sh=900&v=2.9.277&r=stable&ec=3&o=12318&fbp=fb.1.1773216188198.443776505169492228&cdl=API_unavailable&pmd[title]=Clash%20Royale%20-%20Supercell%20Store&pmd[locale]=en-US&pmd[description]=Clash%20Royale%20is%20available%20in%20Supercell%20Store&plt=1117.199999988079&it=1773216251190&coo=false&expv2[0]=pl0&expv2[1]=el3&expv2[2]=bc1&expv2[3]=ra2&expv2[4]=rp2&expv2[5]=ct3&expv2[6]=hf0&rqm=FGET
autosupercell-app  | 2026-03-11T08:04:11.416377446Z 2026-03-11 08:04:11.416 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://tr.snapchat.com/p
autosupercell-app  | 2026-03-11T08:04:11.528488879Z 2026-03-11 08:04:11.527 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://images.store.supercell.com/d7-gfx6JIgVcfW8dhwb24tHQVw_xdMkZ5S1oZwlT9Gg/rs:fit:400:400/q:90/aHR0cHM6Ly9nYW1lLWFzc2V0cy5zdG9yZS5zdXBlcmNlbGwuY29tL2NsYXNocm95YWxlL2YwZTA3NmQ0LWQ2YmYtNGViOS1iNzllLWY2MDJlOWIwMTE4MC5wbmc.avif
autosupercell-app  | 2026-03-11T08:04:11.529715442Z 2026-03-11 08:04:11.529 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://www.facebook.com/privacy_sandbox/pixel/register/trigger/?id=392197186657644&ev=ViewContent&dl=https%3A%2F%2Fstore.supercell.com%2Fclashroyale%2Fproduct%2Ffistful-of-gems%2F7877248f&rl=https%3A%2F%2Fstore.supercell.com%2F&if=false&ts=1773216251313&cd[content_ids]=com.supercell.scroll.gempack5_t100%3Achronos%3A124769-0%3A0&cd[content_name]=Fistful%20of%20Gems&sw=1440&sh=900&v=2.9.277&r=stable&ec=4&o=12318&fbp=fb.1.1773216188198.443776505169492228&cdl=API_unavailable&pmd[locale]=en-US&pmd[description]=Clash%20Royale%20is%20available%20in%20Supercell%20Store&plt=1117.199999988079&it=1773216251190&coo=false&expv2[0]=pl0&expv2[1]=el2&expv2[2]=bc1&expv2[3]=ra2&expv2[4]=rp2&expv2[5]=ct3&expv2[6]=hf0&rqm=FGET
autosupercell-app  | 2026-03-11T08:04:11.530564164Z 2026-03-11 08:04:11.530 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://collector.snowplow.supercell.com/fe9da/yx7
autosupercell-app  | 2026-03-11T08:04:11.531432956Z 2026-03-11 08:04:11.531 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://tr.snapchat.com/p
autosupercell-app  | 2026-03-11T08:04:11.532206138Z 2026-03-11 08:04:11.532 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://tr.snapchat.com/p
autosupercell-app  | 2026-03-11T08:04:11.534036982Z 2026-03-11 08:04:11.533 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://analytics.tiktok.com/api/v2/pixel
autosupercell-app  | 2026-03-11T08:04:12.029469369Z 2026-03-11 08:04:12.028 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://collector.snowplow.supercell.com/fe9da/yx7
autosupercell-app  | 2026-03-11T08:04:12.045018056Z 2026-03-11 08:04:12.044 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://collector.snowplow.supercell.com/fe9da/yx7
autosupercell-app  | 2026-03-11T08:04:16.414734525Z 2026-03-11 08:04:16.414 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://tr6.snapchat.com/p
autosupercell-app  | 2026-03-11T08:04:16.483657214Z 2026-03-11 08:04:16.483 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://tr6.snapchat.com/p
autosupercell-app  | 2026-03-11T08:04:21.240023852Z INFO:     172.18.0.2:37990 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:04:21.242323627Z INFO:     172.18.0.2:37990 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:04:22.914245577Z 2026-03-11 08:04:22.913 | INFO     | app.core.browser_automation:take_screenshot:1230 - Скриншот сохранен: screenshots/after_card_click_80_Gems.png
autosupercell-app  | 2026-03-11T08:04:22.914445688Z 2026-03-11 08:04:22.914 | INFO     | app.api.store_routes:_manage_cart_and_checkout:462 - URL после клика по карточке: https://store.supercell.com/clashroyale/product/fistful-of-gems/7877248f
autosupercell-app  | 2026-03-11T08:04:24.147559905Z INFO:     127.0.0.1:41778 - "GET /api/v1/health HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:04:24.939479500Z 2026-03-11 08:04:24.938 | INFO     | app.api.store_routes:_manage_cart_and_checkout:548 - Нажимаем кнопку с ценой на странице продукта ($X.XX)
autosupercell-app  | 2026-03-11T08:04:25.242672215Z 2026-03-11 08:04:25.242 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://collector.snowplow.supercell.com/fe9da/yx7
autosupercell-app  | 2026-03-11T08:04:25.243895998Z 2026-03-11 08:04:25.243 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://t.co/i/adsct?bci=4&dv=UTC%26en-US%26Google%20Inc.%26Linux%20x86_64%26255%261440%26900%264%2624%261440%26900%260%26na&eci=2&event_id=a9dbdbdd-0e5b-445f-9f9e-f8a9801ef64d&events=%5B%5B%22autobuttonclick%22%2C%7B%22value%22%3A%22%240.99%22%7D%5D%5D&integration=gtm&p_id=Twitter&p_user_id=0&pl_id=4a3b09b8-3372-461a-8311-35fd5e3fb148&pt=Clash%20Royale%20-%20Supercell%20Store&tw_document_href=https%3A%2F%2Fstore.supercell.com%2Fclashroyale%2Fproduct%2Ffistful-of-gems%2F7877248f&tw_iframe_status=0&tw_order_quantity=0&tw_pid_src=1&tw_sale_amount=0&twpid=tw.1773216187245.728893334576054995&txn_id=qomek&type=javascript&version=2.3.45
autosupercell-app  | 2026-03-11T08:04:25.244608130Z 2026-03-11 08:04:25.244 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://analytics.twitter.com/i/adsct?bci=4&dv=UTC%26en-US%26Google%20Inc.%26Linux%20x86_64%26255%261440%26900%264%2624%261440%26900%260%26na&eci=2&event_id=a9dbdbdd-0e5b-445f-9f9e-f8a9801ef64d&events=%5B%5B%22autobuttonclick%22%2C%7B%22value%22%3A%22%240.99%22%7D%5D%5D&integration=gtm&p_id=Twitter&p_user_id=0&pl_id=4a3b09b8-3372-461a-8311-35fd5e3fb148&pt=Clash%20Royale%20-%20Supercell%20Store&tw_document_href=https%3A%2F%2Fstore.supercell.com%2Fclashroyale%2Fproduct%2Ffistful-of-gems%2F7877248f&tw_iframe_status=0&tw_order_quantity=0&tw_pid_src=1&tw_sale_amount=0&twpid=tw.1773216187245.728893334576054995&txn_id=qomek&type=javascript&version=2.3.45
autosupercell-app  | 2026-03-11T08:04:25.245384032Z 2026-03-11 08:04:25.245 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://t.co/i/adsct?bci=4&dv=UTC%26en-US%26Google%20Inc.%26Linux%20x86_64%26255%261440%26900%264%2624%261440%26900%260%26na&eci=2&event_id=0f53bde8-67a4-428a-9809-7d48d17b1717&events=%5B%5B%22autobuttonclick%22%2C%7B%22value%22%3A%22%240.99%22%7D%5D%5D&integration=gtm&p_id=Twitter&p_user_id=0&pl_id=4a3b09b8-3372-461a-8311-35fd5e3fb148&pt=Clash%20Royale%20-%20Supercell%20Store&tw_document_href=https%3A%2F%2Fstore.supercell.com%2Fclashroyale%2Fproduct%2Ffistful-of-gems%2F7877248f&tw_iframe_status=0&tw_order_quantity=0&tw_pid_src=1&tw_sale_amount=0&twpid=tw.1773216187245.728893334576054995&txn_id=ok25e&type=javascript&version=2.3.45
autosupercell-app  | 2026-03-11T08:04:25.246368195Z 2026-03-11 08:04:25.246 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://analytics.twitter.com/i/adsct?bci=4&dv=UTC%26en-US%26Google%20Inc.%26Linux%20x86_64%26255%261440%26900%264%2624%261440%26900%260%26na&eci=2&event_id=0f53bde8-67a4-428a-9809-7d48d17b1717&events=%5B%5B%22autobuttonclick%22%2C%7B%22value%22%3A%22%240.99%22%7D%5D%5D&integration=gtm&p_id=Twitter&p_user_id=0&pl_id=4a3b09b8-3372-461a-8311-35fd5e3fb148&pt=Clash%20Royale%20-%20Supercell%20Store&tw_document_href=https%3A%2F%2Fstore.supercell.com%2Fclashroyale%2Fproduct%2Ffistful-of-gems%2F7877248f&tw_iframe_status=0&tw_order_quantity=0&tw_pid_src=1&tw_sale_amount=0&twpid=tw.1773216187245.728893334576054995&txn_id=ok25e&type=javascript&version=2.3.45
autosupercell-app  | 2026-03-11T08:04:25.247375297Z 2026-03-11 08:04:25.247 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://analytics.tiktok.com/api/v2/pixel
autosupercell-app  | 2026-03-11T08:04:25.248432080Z 2026-03-11 08:04:25.248 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://tr.snapchat.com/p?pid=bbb1e6d3-a78d-49af-bcae-4000ba0cbe3e&ev=ADD_CART&intg=gtm&pids=bbb1e6d3-a78d-49af-bcae-4000ba0cbe3e&e_pr=0.99&e_iids=com.supercell.scroll.gempack5_t100%3Achronos%3A124769-0%3A0&e_cur=USD&u_c1=ee56ea4b-e65d-4f54-ad6c-e444d1df0ccb&u_sclid=88b42bf0-77f6-461a-b042-7cce58e53e97&u_scsid=5915f0a6-cc6f-46c7-8a3c-1beae08ce0aa&gat=G-Q1VRW6YH7K%2CGTM-WG7DNHB&gac=474b98f8&bg=false&bt=1d53c387&d_a=x86&d_bvs=%5B%2C%7B%22brand%22%3A%22Chromium%22%2C%22version%22%3A%22145.0.7632.6%22%7D%7B%22brand%22%3A%22Not%3AA-Brand%22%2C%22version%22%3A%2299.0.0.0%22%7D%5D&d_os=10.0&d_ot=Windows&df=true&huah=true&m_dcl=1117&m_fcps=860&m_pi=831&m_pl=1530&m_pv=2&m_rd=80234&m_sh=900&m_sl=2453&m_sw=1440&pl=https%3A%2F%2Fstore.supercell.com%2Fclashroyale%2Fproduct%2Ffistful-of-gems%2F7877248f&rf=https%3A%2F%2Fstore.supercell.com%2F&trackId=873b52a8-4d6a-41fc-84ed-5627bf960d4f&ts=1773216265166&v=3.54.1-2603021739
